15298,The Radnor Hotel,117,99,40.039628,-75.365765
15299,Travelodge Hotels,0,99,41.250977,-75.851592
15300,Tree Top Bed and Breakfast,32,100,40.173771,-76.150193
15301,Turtle Bay Lodge,0,100,41.481328,-79.378196
15302,The Columbian  A Bed and Breakfast Inn,24,105,40.034386,-76.50404
15303,The Pennsbury Inn,40,105,39.876264,-75.63673
15304,The Historic Summit Inn Resort,109,106,39.84965,-79.657241
15305,The Patriot House Bed and Breakfast,6,109,40.330123,-76.511147
15306,The Inn At Westwynd Farm B and B,111,109,40.332001,-76.6707
15307,The Priory Hotel,357,109,40.452,-79.998637
15308,Tanglwood,37,110,41.442197,-75.175102
15309,The Minnie Victoria Bed and Breakfast,2,110,40.8769989,-75.73069763
15310,The Kimmell House Bed and Breakfast,7,110,40.173848,-76.193127
15311,The Fairfield Inn 1757,0,115,39.77375,-77.386255
15312,Twin Pine Manor B and B,32,119,40.209878,-76.229025
15313,The Beechmont,37,119,39.80425,-76.980727
15314,Thyme At The Woodlands,0,119,41.253178,-75.827003
15315,The Yorktowne Hotel,865,119,39.962612,-76.726715
15316,Towneplace Suites-Erie,482,119,42.065324,-80.103491
15317,Towneplace Suites by Marriott Philadelphia Horsham,139,119,40.19236,-75.15305
15318,The Historic Smithton Inn,92,119,40.18746,-76.190165
15319,The Aaronsburg Inn and Spa,0,120,40.902196,-77.43968
15320,The Noble House Bed and Breakfast,0,120,40.05642,-76.55509
15321,The Reynolds Mansion,52,120,40.915798,-77.779329
15322,The Conwell Inn,228,121,39.982107,-75.155367
15323,Towneplace Suites Scranton Wilkes-Barre,93,129,41.362792,-75.681835
15324,TownePlace Suites Bethlehem Easton,65,129,40.718449,-75.289548
15325,The Chancellor's House,0,135,40.01516,-78.503477
15326,The Inn At Twin Linden,65,135,40.133471,-75.962449
15327,The Bankhouse Bed and Breakfast,0,135,39.910903,-75.545882
15328,The Inn On College Hill,0,135,40.773446,-80.326454
15329,The Lightner Farmhouse Bed and Breakfast,125,139,39.790306,-77.18864
15330,The Hunt Room,0,139,40.05476,-75.527415
15331,The Latham Hotel,1466,139,39.9501,-75.1689
15332,The Inn On Grandview,2,140,40.797755,-80.132127
15333,The Columns On Clinton,15,143,39.944988,-75.157564
15334,The Olde Square Inn B and B,51,144,40.109207,-76.49851
15335,The Doubleday Inn,96,145,39.839341,-77.24373
15336,The Brafferton Inn,162,145,39.830925,-77.229996
15337,The Inn At Willow Pond,0,145,41.58789825,-75.25
15338,The Barn At Strasburg,10,157,39.980234,-76.197068
15339,The Mansion Inn,14,171,40.36405,-74.951593
15340,Towanda Hotel,0,185,41.96232,-75.745049
15341,The Inn At Georgian Place,15,185,40.021452,-79.075406
15342,The Inn At Fordhook Farm,0,195,40.299702,-75.154999
15343,The Nevermore Hotel,0,199,40.356879,-74.984522
15344,The Hen-Apple,0,239,40.294749,-76.603421
15345,The Independent Hotel,387,250,39.947859,-75.16172
15346,The Inn At The Bowman's Hill,167,295,40.326318,-74.932352
15347,Terrace Motel,0,325,41.246649,-78.785696
15348,The Spa At The Four Seasons,0,395,39.958153,-75.16992
15349,The Ben Franklin House,0,710,39.94967,-75.154336
15350,The Lofts At Chimney Hill,0,995,40.029766,-75.227946
15351,The Penn Garrison Apartments,0,1322,40.443943,-79.997572
15352,Value Place Hotel,7,44,40.678,-75.3495
15353,Value Inn,42,45,41.06458,-75.06018
15354,Valley Motel  Harmarville,0,50,40.537759,-79.835576
15355,Victorian Guest House,0,75,41.772639,-76.443952
15356,Victorian Charm Inn,4,75,41.77370071,-76.44429779
15357,Victorian Rose,5,80,40.10791,-76.50446
15358,Victorian Loft Bed and Breakfast,15,90,41.019304,-78.439544
15359,Victori Ann Bed and Breakfast,26,95,40.86378,-75.740186
15360,Vicksburg Inn,0,99,40.93648,-76.994
15361,Valley Forge Suites Hotel,247,103,40.06817,-75.46108
15362,Vogt Farm Bed and Breakfast,26,127,40.09132,-76.55826
15363,Valley Forge Scanticon Htl and Conf,1633,129,40.095081,-75.41524
15364,Waynesboro Inn,57,40,39.758499,-77.583603
15365,Wilkes-Barre Days Inn,656,50,41.250359,-75.843404
15366,Weathervane Motor Court,121,54,40.023412,-76.193284
15367,William Inn and Restaurant,5,60,40.4822755,-78.7131135
15368,Westfield Inn and Suites,87,65,40.052042,-76.392617
15369,Weatherbury Farm,4,70,40.25350189,-80.46800232
15370,Wyndham Gettysburg,1901,70,39.842034,-77.192164
15371,Wingate By Wyndham,372,76,40.236387,-76.803333
15372,Wingate Inn,152,77,40.5709,-75.54264
15373,Wyndham Garden Hotel-Philadelphia Airport,1246,78,39.866784,-75.300162
15374,Willow Valley Resort and Conference Center,0,79,39.9926755,-76.2861233
15375,Wingate by Wyndham Erie,1026,79,42.04703903,-80.08325958
15376,Wingate by Wyndham Latrobe,59,85,40.285002,-79.390351
15377,Waterford,0,90,40.37739944,-79.97499847
15378,Wingate by Wyndham,80,92,39.968198,-76.716556
15379,West Ridge Guest House,30,92,40.117985,-76.62757
15380,Wayne Hotel,45,99,40.044006,-75.386556
15381,Wayne Hotel,30,99,41.57747,-75.258353
15382,White Rose Motel,194,112,40.2953,-76.624199
15383,Walnut Lawn Bed and Breakfast,20,115,39.989544,-76.23208
15384,Wingate by Wyndham Mechanicsburg,244,119,40.1926,-76.980301
15385,White Hall Manor B and B,8,120,39.78796,-77.71821
15386,Wydnor Hall Inn,3,140,40.58064,-75.390598
15387,Wildwoods Inn Hershey Road,3,153,40.335146,-76.712362
15388,Wyndham Grand Pittsburgh Downtown,2222,161,40.441721,-80.006449
15389,Whitehall Inn,0,200,40.315601,-75.012802
15390,Wyndham Pittsburgh Airport,0,224,40.458964,-80.193252
15391,Woodhawk Club,0,584,40.546101,-80.0166267
15392,Washington Gardens,0,746,40.401606,-80.084285
15393,Yellow Gables Bed and Breakfast,8,94,41.001165,-76.456541
15394,Zook's Motel,5,419,40.090462,-76.17218
15395,AAE Chicago Parthenon,98,33,41.877294,-87.647327
15396,America's Best Inn,70,35,41.457227,-90.502265
15397,Apple Valley Motel,6,42,38.7616,-90.077463
15398,America's Best Value Inn,107,43,37.728067,-89.207263
15399,Arcola Knights Inn,7,44,39.681039,-88.299635
15400,Americas Best Value Inn Decatur,85,45,39.876925,-88.952033
15401,Americas Best Value Inn Murphysboro / Carbondale,22,49,37.765624,-89.319782
15402,Americas Best Value Inn and Suites in O'Fallon,166,49,38.593707,-89.937845
15403,Apple Tree Inn,0,50,37.912638,-89.237951
15404,Acacia Hotel,0,53,41.8911,-87.64673
15405,America's Best Value Inn,51,54,37.898449,-88.950982
15406,America's Best Value Inn,29,54,38.310297,-88.948925
15407,Aurora Fox Valley Inn,240,54,41.80473,-88.283017
15408,America's Best Value Inn,23,54,38.528921,-89.13389
15409,Alpine Inn,72,54,42.265881,-89.037351
15410,America's Best Value Inn,149,55,41.85939,-88.05974
15411,All Seasons Cafe,0,55,41.888048,-87.623514
15412,America's Best Value Inn,47,55,41.145096,-88.835718
15413,Americas Best Inns-Mt. Vernon,17,58,38.312452,-88.94709
15414,America's Best Value Inn,0,58,41.11899948,-87.84940338
15415,Amerihost Inn-Jacksonville,24,58,39.723274,-90.253072
15416,Amber Inn,139,59,41.8237,-87.623001
15417,Americinn,73,59,41.68605,-88.071554
15418,Americas Best Value Inn Suites,98,60,41.506133,-87.742547
15419,America's Best Value Inn,73,65,42.352711,-87.872953
15420,Arcola Inn,0,69,39.682011,-88.297508
15421,Amerihost Inn Tuscola/Champaign Area,76,71,39.791616,-88.273037
15422,Abbott Hotel,11,75,41.939899,-87.647903
15423,Amerihost Inn,92,75,40.479604,-90.673461
15424,America's Best Value Inn,0,77,40.258666,-89.224074
15425,Amerihost Inn,44,77,39.133898,-88.560526
15426,America's Best Value Inn,86,79,42.01199,-87.78757
15427,Amerihost Inn,79,79,41.977677,-88.708763
15428,Americinn Monmouth,96,79,40.916522,-90.63937
15429,All Seasons Motel,0,80,41.763675,-89.68962
15430,Aloft Bolingbrook,477,84,41.71604,-88.039059
15431,Aunt Daisy's Bed and Breakfast,4,85,41.242251,-89.927509
15432,America's Best Inns and Suites,33,89,40.116466,-88.212081
15433,Aldrich Guest House,25,90,42.411011,-90.427422
15434,Amerisuites Vernon Hills,173,90,42.240484,-87.944672
15435,Avery Guest House Bed and Breakfast,0,90,42.411589,-90.43256
15436,Aloft Chicago O'Hare,2402,93,41.97655,-87.8699
15437,Americinn Kewanee,7,94,41.217812,-89.925716
15438,Andrews Manor Bed and Breakfast,0,95,41.308369,-88.144676
15439,Annie Wiggins Guest House,20,95,42.406094,-90.429667
15440,Americinn,15,99,41.3934,-89.4556
15441,And Breakfast,21,99,41.988441,-87.664725
15442,At Home Inn Chicago,0,99,41.907078,-87.627572
15443,Americinn,41,99,40.797021,-89.610328
15444,Abbey's High Street B and B,62,99,42.418269,-90.430154
15445,Americinn Oswego,24,104,41.704762,-88.316718
15446,Abe's Spring Street Guest House,0,110,42.413219,-90.434012
15447,Ardmore House Bed and Breakfast,8,114,41.988326,-87.662231
15448,Alexandria House Bed and Breakfast,0,115,42.312568,-88.447615
15449,A Loft At The Glen Town Center,0,117,42.090778,-87.825195
15450,Arlington House International Hostel of Chicag,0,119,41.92676,-87.644668
15451,Amerisuites,0,123,41.843974,-87.995735
15452,Avenue Hotel Chicago,397,138,41.894948,-87.623045
15453,Abe's Spring Street Guest House,30,139,42.413072,-90.433812
15454,AME Boutique Hotel,6,179,41.918851,-87.638499
15455,Ambassador East Hotel - Renovation,0,245,41.905832,-87.628953
15456,Amber Manor,0,395,41.94852,-88.766088
15457,Ambassador West Chicago,185,800,41.905899,-87.628899
15458,Best Western Chicagoland,0,30,41.776345,-87.8735733
15459,Bel Air Motel,0,35,41.542423,-88.107885
15460,Budget Host Inn Gilman,3,39,40.758922,-87.9943
15461,Best Value Inn,12,40,39.177829,-89.669579
15462,Budget Host Inn Greenup,24,40,39.252466,-88.154438
15463,Benton Gray Plaza Motel,3,44,37.996771,-88.92928
15464,Budget Inn Motel,0,45,37.98989868,-89.23349762
15465,Baymont Inn Metropolis/Near Harrahs Casino,162,49,37.144407,-88.72898
15466,Best Western Cheekwood Inn,7,53,37.271564,-89.160312
15467,Budget Inn,0,53,38.378782,-88.359889
15468,Bridgeview Inn Motel,31,53,41.7089,-87.798302
15469,Baymont Inn and Suites North Aurora,92,55,41.79324,-88.32482
15470,Best Western Paradise Inn,39,55,40.053121,-88.2516
15471,Baymont Inn,310,55,38.591641,-89.93843
15472,Baymont Inn and Suites Naperville,404,56,41.799578,-88.120732
15473,Best Western Pear Tree Inn,0,56,38.679381,-90.010704
15474,Best Western Des Plaines Inn,267,56,42.03065,-87.894409
15475,Best Western,15,57,40.305861,-88.174718
15476,Best Western-Joliet Inn and Suites,114,57,41.51982,-88.187712
15477,Bellwood Hotel,11,57,41.9324,-87.664101
15478,Best Western Morton Grove,228,58,42.05266,-87.79948
15479,Bridgeview Days Inn,483,59,41.7173,-87.808998
15480,Best Inn Springfield,55,59,39.806442,-89.654617
15481,Best Western University Inn,38,59,40.533053,-88.998012
15482,Best Western Romeoville Inn,146,60,41.65231,-88.12337
15483,Baymont Inn and Suites Springfield,603,60,39.7087,-89.6421
15484,Briarwood Inn,0,60,38.145079,-89.703644
15485,Burr House Bed and Breakfast,3,60,40.48568,-88.992197
15486,Baymont Inn and Suites,80,61,41.621752,-87.575897
15487,Best Western Inn,24,61,41.426911,-87.752538
15488,B R Guest House,0,61,41.904987,-87.776608
15489,Best Western Gurnee Hotel and Suites,519,62,42.377756,-87.936819
15490,Belvedere Motel,0,62,37.018344,-89.18421
15491,Baymont Inn and Suites,377,62,40.135696,-88.247894
15492,Best Western Quiet House and Suites,97,63,42.4065406,-90.4143149
15493,Best Western Monticello Gateway Inn,38,63,40.049915,-88.565404
15494,Baymont Inn and Suites,77,64,40.492904,-88.953536
15495,Best Western Worthington Inn,38,65,39.484179,-88.197635
15496,Best Western/U.S. Inn,22,66,38.375945,-89.371111
15497,Best Western Riverside Inn,121,66,40.120104,-87.636152
15498,Baymont Inn and Suites Alsip,293,67,41.65938,-87.738514
15499,Best Western Clearlake Plaza,35,67,39.801672,-89.601225
15500,Best Western Camelot Inn of Fairview Heights,46,69,38.6021,-89.983704
15501,Baymont Inn and Suites-Glenview,72,69,42.084934,-87.868285
15502,Baymont Inn and Suites Morton,133,69,40.62322,-89.459609
15503,Bestwestern Grant Park Hotel,3247,69,41.86928,-87.6241
15504,Baymont Inn and Suites,977,69,40.737518,-89.62448
15505,Best Western Airport Inn,92,70,41.464077,-90.500269
15506,Best Western University Plaza,1342,70,42.044924,-87.681896
15507,Best Western Lorson Inn,11,70,38.680314,-88.488139
15508,Bw Paradise Inn,45,70,40.066418,-88.249521
15509,Best Western At O'Hare,970,71,41.998222,-87.884531
15510,Best Western Naperville Inn,602,72,41.797212,-88.121574
15511,Best Western Regency Inn,155,74,40.121009,-87.541801
15512,Baymont Ohare,518,74,42.007891,-87.939097
15513,Buffalo Grove IL,0,75,42.159243,-87.91989
15514,Barrington/NW Chicago Days Inn,3,78,42.161017,-88.143725
15515,Baymont Chicago - N. Aurora,72,79,41.79279,-88.323339
15516,Bw Inn of Saint Charles,159,79,41.918411,-88.292285
15517,Baymont Inn and Suites Rockford,475,79,42.273567,-88.960551
15518,Best Western Dekalb Inn and Suites,101,79,41.930307,-88.776318
15519,Best Western Lincoln Inn,39,80,40.14687,-89.384705
15520,Best Western Timber Creek Inn and Suites,38,81,41.651112,-88.575078
15521,Branson House B and B,11,85,40.01015,-89.85361
15522,Belle Aire Mansion Guest House,7,85,42.438301,-90.451346
15523,Barton House Bed and Breakfast,20,85,37.757918,-89.161276
15524,Bel Air Hotel,13,87,41.932899,-87.639801
15525,Best Western Chicago Hillside,194,89,41.871299,-87.893737
15526,Baymont Inn and Suites,70,89,41.910233,-89.461203
15527,Best Western River North Hotel,992,89,41.892183,-87.632313
15528,Best Western Quiet House,18,89,42.406456,-90.414223
15529,Best Western Annawan Inn,55,89,41.401058,-89.904846
15530,Best Western,74,89,40.943336,-90.330377
15531,Best Western Oakbrook Inn,88,89,41.812801,-87.950798
15532,Best Western Inn and Suites-Midway Airport,158,89,41.742901,-87.741203
15533,Baymont De Kalb,12,89,41.93073,-88.77878
15534,Best Western Chicago Southland,88,89,41.58951,-87.722825
15535,Bensenville Lodging,0,90,41.931652,-87.93418
15536,Best Value Inn-Joliet,4,94,41.521742,-88.182602
15537,Baymont Inn and Suites,2,95,39.13809967,-88.56130219
15538,Budget Inn,0,99,42.2691,-88.8542
15539,Best Western Oglesby Inn,0,99,41.293794,-89.079675
15540,Best Inns Suites Hotels,0,100,40.483781,-89.02078
15541,Brierwreath Manor Bed and Breakfast,7,100,42.41726,-90.427625
15542,Belden Stratford Hotel Apartments,1495,101,41.923901,-87.636657
15543,Best Western Chicagoland,154,104,41.776037,-87.873725
15544,Bundling Board Inn Bed and Breakfast,2,105,42.314221,-88.445625
15545,Best Western Legacy Inn and Suites Beloit/South Beloit,78,109,42.49036,-89.00262
15546,Best Western Chicago Southland,0,112,41.57921,-87.631368
15547,Bloomington Normal Marriott Hotel,362,119,40.5094639,-88.9859521
15548,Bernadine's Stillman Inn,156,120,42.409357,-90.422218
15549,Budget Host Inn,0,121,38.961498,-89.470896
15550,Best Western Palwaukee Inn and Conference Center,0,125,42.115213,-87.894024
15551,Bloomington Normal Marriott Hotel and Conference Center,64,129,40.515839,-88.951229
15552,Brightwood Inn,5,135,41.283807,-89.010137
15553,Bloomingdale IL,0,139,41.940817,-88.115139
15554,Blackstone  A Renaissance Hotel,2057,139,41.873268,-87.624485
15555,Beacon Motel,0,145,41.5994,-87.6605
15556,Barrington House Bed and Brkfst,2,155,42.15313,-88.14091
15557,Blackstone Hotel,0,169,41.871593,-87.625732
15558,Benedictine Bed and Breakfast,12,175,41.837658,-87.652873
15559,Best Western Reagan Hotel,0,175,41.82771,-89.54552
15560,Best Western Hawthorne Terrace,460,189,41.944138,-87.646136
15561,Brookdale Apartments,0,206,41.754129,-87.960452
15562,Country Host Motel,0,31,41.424476,-87.75641
15563,Countryside Inn,0,39,39.1189003,-89.4878006
15564,Chicago North Central - Arlington Heghts,28,43,42.04609,-87.988389
15565,Chicago-Days Inn Naperville,78,43,41.795953,-88.120241
15566,Comfort Inn,8,44,37.158658,-88.705957
15567,Chicago/Mokena/Frankfort Super 8 Motel,138,45,41.543113,-87.848399
15568,Crossland Chicago Waukegan,190,49,42.337863,-87.888329
15569,Cambridge Inn,0,49,42.270284,-88.857059
15570,Country Palmer House,3,50,42.13181,-90.027359
15571,Cornerstone Inn,2,50,40.703732,-89.406944
15572,Comfort Suites O'Hare Arprt,910,52,41.955612,-87.859758
15573,Candlewood Suites Chicago/Schaumburg,245,53,42.043209,-88.048172
15574,Candlewood Suites Chicago/Hoffman Estates,144,53,42.065375,-88.150815
15575,Concorde Inn and Suites,67,54,40.551454,-89.608492
15576,Country Inn and Suites by Carlson Gurnee,817,54,42.377846,-87.937156
15577,Chicago SW Days Inn and Suites,133,55,41.6616,-87.746381
15578,Chenoa Super Wash,6,56,40.742501,-88.732594
15579,Comfort Inn,49,59,42.130403,-88.005815
15580,Camelot Inn,12,59,38.76117,-90.067365
15581,Chicago - Romeoville-Bollingbrook - ESA,232,59,41.659966,-88.119511
15582,Country Inn-Suites Ohare NW,556,59,42.025314,-87.941441
15583,Comfort Inn,6,62,41.437251,-90.155764
15584,Country Inn and Suites by Carlson Moline Airport,86,63,41.455619,-90.497849
15585,Comfort Inn and Suites,89,64,42.236843,-87.996411
15586,Country Inn and Suites by Carlson,97,64,42.358169,-90.005174
15587,Comfort Inn Danville,97,64,40.124501,-87.545205
15588,Comfort Inn,48,65,38.763706,-90.008033
15589,Comfort Inn Hoffman Estates,121,65,42.062106,-88.144459
15590,Chinatown Hotel Chicago,568,65,41.852376,-87.632586
15591,Comfort Inn,64,65,38.68362,-90.012512
15592,Crawford House Inn,3,65,41.842263,-89.479296
15593,Comfort Suites-Oakbrook Terrace,616,67,41.86036,-87.96594
15594,Comfort Inn Naval Training Center,49,68,42.34911,-87.87488
15595,Courtyard by Marriott Chicago Schaumburg,496,69,42.04609,-88.047706
15596,Comfort Inn of Forsyth,33,69,39.917673,-88.954698
15597,Comfort Inn,52,69,41.762547,-88.221552
15598,Country Inn and Suites By Carlson-Manteno,359,69,41.245876,-87.854083
15599,Comfort Suites,99,69,38.601348,-89.993559
15600,Clarion Hotel Ohare International Airport,0,69,41.981466,-87.8366445
15601,Comfort Inn -Morris,121,69,41.391968,-88.423177
15602,Chicago International Hostel,0,69,41.99669,-87.658428
15603,Comfort Inn,26,69,39.680914,-88.29818
15604,Country Inn and Suites West,311,69,40.49102,-89.030643
15605,Comfort Inn Salem,15,69,38.623859,-88.976097
15606,Courtyard by Marriott,22,69,42.1425092,-88.004553
15607,Comfort Inn,50,69,39.692797,-90.262004
15608,Comfort Inn-Downers Grove,201,69,41.8316,-88.02563
15609,Comfort Inn,222,69,42.385657,-87.953199
15610,Comfort Inn,0,70,40.137199,-88.247902
15611,Country Inn and Suites-Conv Center,246,70,41.920029,-88.267986
15612,Comfort Inn Litchfield,4,71,39.180075,-89.667214
15613,Country Inns and Suites in O'Fallon,318,72,38.590275,-89.938845
15614,Chicago-Days Inn Lincoln Park North,1503,72,41.933044,-87.645359
15615,Comfort Suites Chicago,1347,72,41.887493,-87.625061
15616,Candlewood Suites,20,73,40.138142,-88.250801
15617,Candlewood Suites Chicago-Waukegan,399,73,42.338676,-87.894862
15618,Country Inn and Suites by Carlson-Freeport,97,74,42.28099,-89.634028
15619,Courtyard By Marriott-Lincolnshire,503,74,42.195889,-87.930472
15620,Comfort Inn Rockford,95,74,42.271438,-88.973335
15621,Country Inn and Suites by Carlson-Crystal Lake,130,74,42.228013,-88.297387
15622,Comfort Inn Mendota,31,74,41.555324,-89.064631
15623,Comfort Inn and Suites John Deer Expressway,106,74,41.485817,-90.403796
15624,Comfort Inn Quincy,15,74,39.935086,-91.349502
15625,Candlewood Suites Chicago / Libertyville,355,74,42.29537,-88.00409
15626,Chicago/Elgin Super 8 Motel,25,74,42.071464,-88.289457
15627,Comfort Suites Normal,161,74,40.514758,-88.950257
15628,Comfort Suites Lombard,172,75,41.904499,-88.030781
15629,Country Inn and Suites,816,75,40.138017,-88.25284
15630,Country Dreams B and B,0,75,39.751051,-89.47276
15631,Comfort Inn,1578,75,41.89239,-87.627525
15632,Comfort Inn Peru,16,76,41.369959,-89.127436
15633,Country Inn-Suites-Rock Falls,41,77,41.761603,-89.689548
15634,Clarion Inn,90,78,41.579399,-87.630203
15635,Clubhouse Inn,692,78,41.811915,-87.951736
15636,Country Inn and Suites By Carlson-Elgin,311,78,42.08331,-88.333101
15637,Comfort Inn,43,79,38.904033,-90.133054
15638,Comfort Inn Springfield,58,79,39.749232,-89.70849
15639,Comfort Inn Galesburg,199,79,40.973965,-90.383685
15640,Comfort Inn,33,79,41.824885,-89.473065
15641,Comfort Inn,332,79,42.05099,-87.74687
15642,Chicago's Essex Inn,2252,79,41.871899,-87.624199
15643,Courtyard by Marriott Chicago Glenview/Northbrook,415,79,42.08718,-87.87047
15644,Comfort Suites,18,79,40.486922,-89.03426
15645,Courtyard by Marriott Chicago/Wood Dale,376,79,41.981529,-87.979971
15646,Comfort Inn and Suites,19,79,41.60084,-87.686663
15647,Comfort Inn Moline,184,79,41.464159,-90.500419
15648,Comfort Inn,91,79,41.58294,-88.162709
15649,Comfort Suites-Schaumburg,530,79,42.040235,-88.053149
15650,Club Quarters Chicago,3370,79,41.88791,-87.62544
15651,Comfort Inn South Joliet,74,79,41.517813,-88.124596
15652,Courtyard Chicago Oakbrook Terrace,373,79,41.846466,-87.98821
15653,Courtyard By Marriott-Naperville,298,79,41.802277,-88.128614
15654,Country Inn and Suites by Carlson,165,79,41.972389,-88.118621
15655,Courtyard by Marriott Chicago St. Charles in St. Charles,482,79,41.924634,-88.28041
15656,Chicago/Romeoville/Bolingbrook Super 8 Motel,45,79,41.671447,-88.075383
15657,Chicago South Loop Hotel,1646,79,41.8455709,-87.6271996
15658,Comfort Inn Lincoln,15,79,40.15805,-89.407586
15659,Comfort Suites Schaumburg,4,79,42.02645,-87.9708
15660,Courtyard Chicago Waukegan/Gurnee,352,79,42.345602,-87.896534
15661,Country Inn and Suites by Carlson,143,79,41.992594,-88.030788
15662,Comfort Inn Geneva,35,79,41.86899,-88.27583
15663,Candlewood Suites,20,80,40.774586,-89.675914
15664,Candlewood Suites Springfield,116,80,39.769688,-89.608967
15665,Country Inn and Suites by Carlson,140,81,40.975192,-90.390088
15666,Candlewood Suites Rockford,124,82,42.26856,-88.966999
15667,Comfort Inn and Suites Harvey,32,82,41.584599,-87.637206
15668,Country Inn and Suites,104,84,39.9311,-91.327699
15669,Courtyard By Marriott  Arlington Heights South,80,84,42.046272,-87.984878
15670,Comfort Inn Pontiac,15,84,40.873606,-88.664009
15671,Classic Residence by Hyatt,0,84,41.881466,-87.636738
15672,Comfort Inn Crystal Lake,89,84,42.22804,-88.29817
15673,Chicago - O'Hare - ESD,276,84,42.009376,-87.894016
15674,Country Inn and Suites Hotel,0,86,42.025491,-87.940597
15675,Comfort Inn and Suites Fulton,27,87,41.869233,-90.147687
15676,ChicagoTinley Park HGI,161,87,41.555168,-87.852714
15677,Country Inn and Suites by Carlson,337,87,37.73705,-88.96534
15678,Country Inn and Suites,193,88,42.437332,-90.450301
15679,Comfort Inn,19,89,41.934724,-89.068235
15680,Country Inn and Suites By Carlson-Sycamore,128,89,41.977973,-88.708675
15681,Comfort Inn,162,89,40.745739,-89.63081
15682,Candlewood Suites Bloomington-Normal,40,89,40.513805,-88.948368
15683,Chicago Marriott Schaumburg,1975,89,42.026577,-88.03182
15684,Comfort Suites Elgin,193,89,42.093789,-88.336854
15685,Comfort Inn Orland Park,131,89,41.60169,-87.83321
15686,Comfort Suites Grayslake,111,89,42.338749,-88.006757
15687,Comfort Inn and Suites,38,89,37.769336,-89.16086
15688,Courtyard By Marriott-Chicago/O'Hare,719,89,41.999671,-87.864361
15689,Courtyard Chicago Downtown/Magnificent Mile,1876,89,41.893279,-87.6227811
15690,Country Inn and Suites Bloomington Airport,446,89,40.488347,-88.940348
15691,Comfort Suites Effingham,48,89,39.120418,-88.557547
15692,Comfort Inn O'Hare,173,89,42.010031,-87.870354
15693,Comfort Suites,123,89,41.766169,-88.307055
15694,Central Loop Hotel,3380,89,41.87936,-87.6312435
15695,Chicago/Crystal Lake Super 8 Motel,44,89,42.225094,-88.312147
15696,Club Quarters  Central Loop,2569,89,41.879412,-87.631186
15697,Courtyard by Marriott Chicago Elgin / West Dundee,294,89,42.074796,-88.28869
15698,Comfort Inn and Suites Antioch,42,89,42.471689,-88.096072
15699,Comfort Inn and Suites,8,90,41.934688,-89.068189
15700,Country Inn and Suites Tinley Park,184,90,41.558893,-87.853123
15701,Comfort Suites,5,93,41.584599,-87.636445
15702,Comfort Suites Marion,89,94,37.731395,-88.963272
15703,Crowne Plaza Chicago O'Hare,877,94,41.977806,-87.86255
15704,Comfort Suites,179,94,40.132298,-88.219654
15705,Comfort Suites,44,94,41.581055,-87.56246
15706,Chestnut Street Inn,17,95,41.354228,-89.734349
15707,Candlewood Suites Elgin NW,19,95,42.078021,-88.337866
15708,Country Inn and Suites,163,98,39.13792,-88.561043
15709,Country Inn and Suites Zion,36,98,42.43531,-87.822212
15710,Chicago Marriott Southwest At Burr Ridge,276,99,41.75533,-87.911069
15711,Country Hearth Inn,21,99,38.788826,-89.978816
15712,Crowne Plaza Hotel Chicago-The Silversmith,2907,99,41.881432,-87.62646
15713,Courtyard by Marriott Peoria,216,99,40.740689,-89.626765
15714,Cloran Mansion Inn,264,99,42.42776,-90.439951
15715,Comfort Inn,148,99,41.661182,-88.119568
15716,Chicago Marriott Oak Brook,321,99,41.846178,-87.95254233
15717,Comfort Suites,0,99,39.4826379,-88.3712155
15718,Comfort Suites,69,99,39.768564,-89.607411
15719,Captain Harris Guest House,9,99,42.409581,-90.432262
15720,Country Inn and Suites by Carlson Romeoville,135,100,41.662909,-88.119798
15721,Crowne Plaza Hotel,1476,103,39.76393,-89.607189
15722,Country Inn and Suites,176,104,40.774907,-89.677541
15723,Comfort Inn,0,104,41.373642,-88.833369
15724,Courtyard-Rockford,896,104,42.270686,-88.967453
15725,Comfort Inn Bloomington,0,104,40.48275,-89.02531
15726,Comfort Inn O'Hare Int'l Airport,30,107,42.01244,-87.941165
15727,Courtyard by Marriott Chicago Bloomingdale,16,109,41.939559,-88.114998
15728,Courtyard Springfield,201,109,39.748107,-89.708567
15729,Courtyard by Marriott Chicago Downtown/River North,770,109,41.890083,-87.62722
15730,Courtyard Midway,313,111,41.772489,-87.742104
15731,Chicago Bed and Breakfast,0,125,41.927898,-87.6446
15732,Chicago Marriott Downtown Magnificent Mile,3561,129,41.89203,-87.62416
15733,Conrad Chicago,2663,131,41.891578,-87.625345
15734,Copperstone Inn,31,135,42.47785568,-89.16920471
15735,City Scene Bed and Breakfast,9,157,41.919994,-87.656775
15736,Chicago Marriott At Medical District/Uic,70,169,41.873614,-87.665944
15737,Carter Hotel,0,175,41.873199,-87.627197
15738,Chateau of Bloomington  Hotel,0,185,40.5064649,-88.9527287
15739,Chicago Marriott Suites Downers Grove,426,209,41.829023,-88.02473
15740,Country English Cottages,0,225,42.33062,-90.32612
15741,China Doll Guest House,63,245,41.931746,-87.648059
15742,Crowne Plaza Hotel Chicago-Allerton  IL,701,369,41.895154,-87.623928
15743,Days Inn,0,40,39.120512,-88.561614
15744,Days Inn,159,40,42.418803,-87.854952
15745,Days Inn Lansing IL,75,42,41.580729,-87.558889
15746,Days Inn Libertyville,324,43,42.304642,-87.959123
